task_id,model_id,heldout_fold,batch_code,category_code,category,record_count,accuracy,evaluation_unit
narrow_x_category,logistic_batch_balanced,4,58,3,weather,15,0.8666666666666667,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,61,3,weather,23,0.8695652173913043,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,71,3,weather,23,0.5652173913043478,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,72,3,weather,27,0.8148148148148148,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,73,3,weather,29,0.7931034482758621,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,75,3,weather,19,0.8947368421052632,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,76,3,weather,15,0.9333333333333333,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,79,3,weather,27,0.8888888888888888,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,82,3,weather,27,0.9259259259259259,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,87,3,weather,23,0.8260869565217391,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,89,3,weather,15,0.9333333333333333,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,97,3,weather,8,0.5,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,101,3,weather,15,0.7333333333333333,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,102,3,weather,11,0.9090909090909091,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,110,3,weather,14,0.8571428571428571,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,120,3,weather,23,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,126,3,weather,19,0.9473684210526315,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,132,3,weather,23,0.9565217391304348,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,133,3,weather,27,0.8148148148148148,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,137,3,weather,31,0.7741935483870968,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,145,3,weather,15,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,147,3,weather,15,0.8,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,148,2,bird,248,0.4032258064516129,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,148,3,weather,19,0.8947368421052632,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,149,3,weather,33,0.48484848484848486,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,153,3,weather,8,0.75,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,157,3,weather,19,0.8947368421052632,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,165,3,weather,8,0.25,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,182,3,weather,23,0.6521739130434783,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,183,3,weather,14,0.8571428571428571,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,185,3,weather,25,0.88,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,194,3,weather,8,0.625,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,207,3,weather,8,0.875,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,213,3,weather,28,0.7857142857142857,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,225,3,weather,23,0.8695652173913043,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,227,3,weather,19,0.9473684210526315,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,228,3,weather,28,0.9642857142857143,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,233,3,weather,8,0.875,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,235,3,weather,8,0.875,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,239,3,weather,8,0.75,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,248,3,weather,4,0.75,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,252,3,weather,8,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,255,3,weather,8,0.875,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,258,3,weather,15,0.8666666666666667,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,260,3,weather,11,0.7272727272727273,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,287,3,weather,8,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,288,3,weather,8,0.875,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,291,3,weather,8,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,292,1,UAV,22,0.9545454545454546,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,292,3,weather,4,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,293,3,weather,8,0.75,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,294,3,weather,8,0.75,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,297,3,weather,8,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,300,3,weather,4,0.25,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,309,3,weather,8,0.875,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,319,3,weather,4,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,326,3,weather,1,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,378,3,weather,1,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,381,3,weather,2,0.5,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,394,3,weather,4,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,401,3,weather,1,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,4,410,3,weather,1,0.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,7,3,weather,14,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,14,1,UAV,36,0.9166666666666666,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,14,3,weather,17,0.9411764705882353,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,30,3,weather,19,0.7368421052631579,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,38,3,weather,20,0.9,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,43,3,weather,18,0.8888888888888888,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,45,3,weather,42,0.8571428571428571,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,55,3,weather,37,0.918918918918919,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,63,3,weather,43,0.8372093023255814,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,65,3,weather,38,0.7631578947368421,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,74,3,weather,28,0.75,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,86,3,weather,20,0.7,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,99,3,weather,20,0.95,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,100,3,weather,7,0.8571428571428571,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,106,1,UAV,81,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,106,3,weather,20,0.75,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,107,3,weather,18,0.7777777777777778,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,112,3,weather,20,0.85,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,113,3,weather,20,0.7,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,116,3,weather,20,0.8,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,117,3,weather,20,0.7,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,134,1,UAV,283,0.6113074204946997,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,134,3,weather,15,0.8666666666666667,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,150,3,weather,26,0.9615384615384616,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,154,3,weather,7,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,155,3,weather,10,0.7,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,156,3,weather,15,0.6,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,173,3,weather,15,0.5333333333333333,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,174,3,weather,23,0.8260869565217391,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,180,3,weather,20,0.9,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,190,3,weather,20,0.6,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,192,3,weather,10,0.7,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,193,3,weather,6,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,196,3,weather,15,0.8,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,197,3,weather,19,0.9473684210526315,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,201,3,weather,20,0.8,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,202,1,UAV,12,0.9166666666666666,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,202,3,weather,20,0.4,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,203,3,weather,20,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,209,3,weather,16,0.9375,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,214,3,weather,16,0.625,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,215,3,weather,16,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,216,3,weather,20,0.85,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,222,3,weather,20,0.9,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,226,3,weather,15,0.6666666666666666,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,229,3,weather,16,0.8125,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,230,3,weather,16,0.75,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,231,3,weather,15,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,247,2,bird,232,0.771551724137931,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,247,3,weather,8,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,251,3,weather,16,0.6875,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,253,3,weather,16,0.875,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,254,3,weather,16,0.75,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,256,3,weather,20,0.6,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,259,3,weather,11,0.9090909090909091,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,261,3,weather,16,0.75,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,272,3,weather,20,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,273,3,weather,16,0.4375,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,276,3,weather,4,0.25,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,285,3,weather,4,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,289,3,weather,16,0.6875,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,290,3,weather,16,0.8125,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,295,3,weather,4,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,296,3,weather,4,0.5,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,302,3,weather,8,0.625,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,306,3,weather,16,0.8125,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,307,3,weather,8,0.75,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,312,3,weather,8,0.75,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,313,3,weather,8,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,315,3,weather,7,0.7142857142857143,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,329,3,weather,4,0.5,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,331,3,weather,4,0.25,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,333,3,weather,4,0.75,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,338,3,weather,4,0.75,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,346,3,weather,4,0.75,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,377,3,weather,2,1.0,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,441,1,UAV,22,0.7727272727272727,batch_class_cell
narrow_x_category,logistic_batch_balanced,5,469,2,bird,16,0.8125,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,1,3,weather,8,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,2,3,weather,8,0.5,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,4,1,UAV,27,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,4,3,weather,15,0.8,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,9,3,weather,31,0.8387096774193549,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,18,1,UAV,21,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,18,3,weather,26,0.6538461538461539,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,20,3,weather,34,0.7058823529411765,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,25,3,weather,15,0.9333333333333333,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,26,3,weather,15,0.9333333333333333,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,27,3,weather,18,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,31,3,weather,25,0.96,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,34,3,weather,26,0.8846153846153846,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,35,3,weather,22,0.8181818181818182,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,41,3,weather,20,0.85,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,47,3,weather,25,0.92,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,49,3,weather,18,0.9444444444444444,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,50,3,weather,20,0.7,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,52,3,weather,24,0.9166666666666666,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,62,3,weather,20,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,67,3,weather,20,0.8,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,68,3,weather,19,0.7894736842105263,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,70,3,weather,18,0.8333333333333334,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,80,3,weather,19,0.8421052631578947,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,83,3,weather,20,0.9,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,93,3,weather,18,0.9444444444444444,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,105,3,weather,13,0.7692307692307693,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,108,3,weather,24,0.875,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,123,3,weather,20,0.85,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,124,3,weather,14,0.9285714285714286,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,125,3,weather,20,0.65,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,129,3,weather,20,0.7,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,130,3,weather,20,0.85,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,131,3,weather,20,0.75,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,135,3,weather,23,0.8695652173913043,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,138,3,weather,20,0.65,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,139,3,weather,20,0.85,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,140,3,weather,24,0.875,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,158,3,weather,22,0.6363636363636364,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,162,3,weather,13,0.8461538461538461,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,166,3,weather,20,0.85,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,168,3,weather,23,0.8695652173913043,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,171,3,weather,19,0.8947368421052632,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,179,3,weather,30,0.9666666666666667,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,184,3,weather,18,0.6666666666666666,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,205,3,weather,17,0.8235294117647058,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,211,3,weather,28,0.8214285714285714,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,221,3,weather,17,0.9411764705882353,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,223,3,weather,20,0.55,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,236,3,weather,8,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,240,3,weather,20,0.65,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,241,3,weather,20,0.9,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,262,3,weather,7,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,265,3,weather,8,0.625,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,268,3,weather,7,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,270,1,UAV,3,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,270,3,weather,8,0.875,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,277,3,weather,8,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,279,2,bird,63,0.7142857142857143,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,279,3,weather,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,280,3,weather,8,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,283,3,weather,8,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,284,3,weather,8,0.875,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,303,2,bird,101,0.7227722772277227,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,303,3,weather,8,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,304,3,weather,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,314,3,weather,4,0.75,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,322,3,weather,8,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,323,3,weather,4,0.75,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,325,3,weather,4,0.5,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,336,3,weather,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,337,3,weather,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,341,3,weather,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,345,3,weather,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,368,3,weather,2,0.5,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,387,3,weather,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,428,1,UAV,112,0.9375,batch_class_cell
narrow_x_category,random_forest_batch_balanced,1,704,1,UAV,271,0.974169741697417,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,3,3,weather,9,0.3333333333333333,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,12,3,weather,16,0.9375,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,13,3,weather,16,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,19,3,weather,16,0.9375,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,21,1,UAV,143,0.27972027972027974,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,21,3,weather,13,0.9230769230769231,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,24,1,UAV,91,0.9120879120879121,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,24,3,weather,43,0.7441860465116279,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,33,1,UAV,192,0.7135416666666666,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,33,3,weather,16,0.8125,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,37,3,weather,16,0.875,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,40,3,weather,24,0.8333333333333334,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,46,3,weather,34,0.8235294117647058,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,54,3,weather,16,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,56,3,weather,31,0.8387096774193549,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,60,1,UAV,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,60,3,weather,12,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,64,3,weather,28,0.9285714285714286,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,66,3,weather,16,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,77,3,weather,24,0.9166666666666666,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,78,3,weather,24,0.875,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,81,3,weather,15,0.6666666666666666,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,84,3,weather,16,0.9375,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,85,3,weather,16,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,95,3,weather,16,0.625,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,98,3,weather,24,0.9583333333333334,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,103,3,weather,16,0.9375,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,109,3,weather,24,0.9166666666666666,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,114,3,weather,16,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,118,3,weather,16,0.875,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,119,3,weather,16,0.8125,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,122,3,weather,24,0.875,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,128,3,weather,11,0.9090909090909091,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,136,3,weather,32,0.9375,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,141,3,weather,16,0.9375,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,143,3,weather,16,0.4375,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,144,3,weather,16,0.625,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,146,3,weather,38,0.8421052631578947,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,151,3,weather,30,0.7666666666666667,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,160,3,weather,16,0.8125,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,161,3,weather,16,0.75,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,163,3,weather,24,0.8333333333333334,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,169,3,weather,27,0.8148148148148148,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,172,3,weather,16,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,175,3,weather,20,0.85,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,177,3,weather,16,0.5,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,186,3,weather,16,0.5625,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,195,3,weather,16,0.75,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,204,3,weather,17,0.9411764705882353,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,206,3,weather,16,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,208,3,weather,18,0.9444444444444444,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,210,3,weather,11,0.9090909090909091,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,238,3,weather,20,0.8,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,242,3,weather,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,244,3,weather,20,0.95,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,246,2,bird,18,0.7222222222222222,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,246,3,weather,16,0.875,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,249,1,UAV,4,0.5,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,249,3,weather,14,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,250,3,weather,24,0.9583333333333334,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,266,3,weather,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,269,3,weather,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,275,3,weather,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,308,3,weather,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,310,3,weather,6,0.8333333333333334,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,311,3,weather,4,0.5,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,317,3,weather,8,0.875,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,321,3,weather,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,330,3,weather,4,0.5,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,332,3,weather,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,335,3,weather,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,340,3,weather,4,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,343,3,weather,8,0.875,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,344,3,weather,8,0.875,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,388,3,weather,2,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,393,3,weather,2,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,399,3,weather,1,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,400,3,weather,3,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,2,432,2,bird,153,0.8431372549019608,batch_class_cell
narrow_x_category,random_forest_batch_balanced,3,5,1,UAV,70,0.9428571428571428,batch_class_cell
narrow_x_category,random_forest_batch_balanced,3,5,3,weather,21,0.7142857142857143,batch_class_cell
narrow_x_category,random_forest_batch_balanced,3,10,3,weather,26,0.6923076923076923,batch_class_cell
narrow_x_category,random_forest_batch_balanced,3,17,1,UAV,202,0.39603960396039606,batch_class_cell
narrow_x_category,random_forest_batch_balanced,3,17,3,weather,14,0.9285714285714286,batch_class_cell
narrow_x_category,random_forest_batch_balanced,3,22,3,weather,12,0.75,batch_class_cell
narrow_x_category,random_forest_batch_balanced,3,23,3,weather,21,0.9047619047619048,batch_class_cell
narrow_x_category,random_forest_batch_balanced,3,28,3,weather,46,0.8260869565217391,batch_class_cell
narrow_x_category,random_forest_batch_balanced,3,39,3,weather,24,0.8333333333333334,batch_class_cell
narrow_x_category,random_forest_batch_balanced,3,44,1,UAV,60,1.0,batch_class_cell
narrow_x_category,random_forest_batch_balanced,3,44,3,weather,34,0.9705882352941176,batch_class_cell
narrow_x_category,random_forest_batch_balanced,3,57,3,weather,32,0.90625,batch_class_cell
narrow_x_category,random_forest_batch_balanced,3,59,3,weather,31,0.8709677419354839,batch_class_cell
narrow_x_category,random_forest_batch_balanced,3,69,3,weather,28,0.8214285714285714,batch_class_cell
narrow_x_category,random_forest_batch_balanced,3,88,3,weather,26,0.8846153846153846,batch_class_cell
narrow_x_category,random_forest_batch_balanced,3,90,3,weather,12,0.8333333333333334,batch_class_cell
